hostname,RX Gain A,RX Gain B,Timestamp,Circular Mean (degrees),Circular Std Dev (degrees)
T06,38,38,2025-04-16 14:11:21,1.274431550964802,0.029506486869945708
T06,38,38,2025-04-16 14:11:40,1.248484636707414,0.019754998668461844
T06,38,38,2025-04-16 14:11:59,1.2541855308434127,0.011696819071989915
T06,38,38,2025-04-16 14:12:18,1.2366304908536117,0.011826013202430851
T06,38,38,2025-04-16 14:12:37,1.2608315797855534,0.02494167750387927
T06,38,38,2025-04-16 14:12:56,1.277456851742863,0.029139176452914573
T06,38,38,2025-04-16 14:13:15,1.2346846374904288,0.01847491375348096
T06,38,38,2025-04-16 14:13:34,1.2728470527374975,0.013180140975730944
T06,38,38,2025-04-16 14:13:53,1.261639235964426,0.012219535784061753
T06,38,38,2025-04-16 14:14:12,1.2523069815827423,0.014289617356603515
T06,38,38,2025-04-16 14:14:31,1.2204992797672274,0.03485280726983486
T06,38,38,2025-04-16 14:14:50,1.279691246522296,0.018421946811627298
T06,38,38,2025-04-16 14:15:09,1.2798626218983968,0.037708265763792555
T06,38,38,2025-04-16 14:15:28,1.2798721696649078,0.02174340943414507
T06,38,38,2025-04-16 14:15:47,1.2415154606014507,0.04231558840536271
T06,38,38,2025-04-16 14:16:06,1.2726182498542928,0.012631040851725945
T06,38,38,2025-04-16 14:16:25,1.2712157597464173,0.012945871879334176
T06,38,38,2025-04-16 14:16:44,1.2404594508981102,0.033609194254004056
T06,38,38,2025-04-16 14:17:03,1.2496073912688057,0.020679323413817386
T06,38,38,2025-04-16 14:17:22,1.2522052938799855,0.01749289572782334
T06,38,38,2025-04-16 14:17:41,1.247495012313751,0.028225581074150564
T06,38,38,2025-04-16 14:18:00,1.3006745608952088,0.0448662213158342
T06,38,38,2025-04-16 14:18:19,1.2437783666650828,0.014810434106762374
T06,38,38,2025-04-16 14:18:38,1.2807995153336478,0.023272398178946586
T06,38,38,2025-04-16 14:18:57,1.268420641379598,0.02343868170835237
T06,38,38,2025-04-16 14:19:16,1.2042669182848367,0.04786412693704854
T06,38,38,2025-04-16 14:19:35,1.2702234215833768,0.011669242582381277
T06,38,38,2025-04-16 14:19:54,1.334163045460652,0.06466749357566967
T06,38,38,2025-04-16 14:20:13,1.2833117389408235,0.04460152529022067
T06,38,38,2025-04-16 14:20:32,1.251532954089817,0.016000795923274636
T06,38,38,2025-04-16 14:20:51,1.2395525746356577,0.017305162242805823
T06,38,38,2025-04-16 14:21:10,1.2657465231176814,0.013156957967478561
T06,38,38,2025-04-16 14:21:29,1.2763017117643238,0.03851262686780729
T06,38,38,2025-04-16 14:21:48,1.262779618785584,0.018564636300980677
T06,38,38,2025-04-16 14:22:07,1.2834322272047098,0.03013354608060049
T06,38,38,2025-04-16 14:22:26,1.2525458798027824,0.013861854587311434
T06,38,38,2025-04-16 14:22:45,1.2126377480242443,0.03459692662008166
T06,38,38,2025-04-16 14:23:04,1.170340876219227,0.05356853194721273
T06,38,38,2025-04-16 14:23:23,1.221795793972627,0.028777717220427344
T06,38,38,2025-04-16 14:23:42,1.2333065069351183,0.028155127455797953
T06,38,38,2025-04-16 14:24:01,1.228896621349408,0.019598331601114995
T06,38,38,2025-04-16 14:24:20,1.2682902137402252,0.010420792576757432
T06,38,38,2025-04-16 14:24:39,1.272059403643275,0.03674341831998177
T06,38,38,2025-04-16 14:24:58,1.231871467126711,0.011165681828913882
T06,38,38,2025-04-16 14:25:17,1.2594526231038357,0.017327744152885086
T06,38,38,2025-04-16 14:25:36,1.263742471285418,0.028131267218547935
T06,38,38,2025-04-16 14:25:55,1.294237712017883,0.03029562683769986
T06,38,38,2025-04-16 14:26:14,1.223516475002595,0.04250572037405488
T06,38,38,2025-04-16 14:26:33,1.259437652856135,0.025846214004899237
T06,38,38,2025-04-16 14:26:52,1.272085017582002,0.01099598256166657
T06,38,38,2025-04-16 14:27:11,1.2359761392121824,0.00920642589789785
T06,38,38,2025-04-16 14:27:30,1.2552134982949075,0.009267030781518436
T06,38,38,2025-04-16 14:27:49,1.1905532118281485,0.03486779565525915
T06,38,38,2025-04-16 14:28:08,1.2728996769343834,0.025512084582883388
T06,38,38,2025-04-16 14:28:27,1.249835740865235,0.02708343773971721
T06,38,38,2025-04-16 14:45:45,1.2175553756026452,0.021403865761921544
T06,38,38,2025-04-16 14:46:04,1.3050936633774821,0.048343928487258374
T06,38,38,2025-04-16 14:46:23,1.2556493959012687,0.010304382595316585
T06,38,38,2025-04-16 14:46:42,1.3033664180572189,0.046262146719433184
T06,38,38,2025-04-16 14:47:01,1.2000320042140833,0.0319795264953857
T06,38,38,2025-04-16 14:47:20,1.3126239859193425,0.05334094592950148
T06,38,38,2025-04-16 14:47:39,1.2631297566968112,0.01844763181604967
T06,38,38,2025-04-16 14:47:58,1.2684578971605371,0.012947453050580366
T06,38,38,2025-04-16 14:48:17,1.2481576667253156,0.010103752846227202
T06,38,38,2025-04-16 14:48:36,1.1991119217650232,0.03908677026213093
T06,38,38,2025-04-16 14:48:55,1.1931424799807473,0.04574235417536171
T06,38,38,2025-04-16 14:49:14,1.234274958863019,0.01292469780425243
T06,38,38,2025-04-16 14:49:33,1.257266470092243,0.013451847631768236
T06,38,38,2025-04-16 14:49:52,1.2382814797289108,0.03738039594047463
T06,38,38,2025-04-16 14:50:11,1.1778945606757323,0.05779322218232628
T06,38,38,2025-04-16 14:50:30,1.2565779394648628,0.009710083396204423
T06,38,38,2025-04-16 14:50:49,1.2669664357850843,0.02208778278060496
T06,38,38,2025-04-16 14:51:08,1.2729696744800862,0.019876042185066032
T06,38,38,2025-04-16 14:51:27,1.3099226347257837,0.048323210134133134
T06,38,38,2025-04-16 14:51:46,1.2523633764303803,0.011383910956219774
T06,38,38,2025-04-16 14:52:05,1.2504027760184584,0.01378622272526897
T06,38,38,2025-04-16 14:52:24,1.1784567037042417,0.047651341937984475
T06,38,38,2025-04-16 14:52:43,1.2001213839957423,0.033291979435914935
T06,38,38,2025-04-16 14:53:02,1.2661151279413023,0.022404716041207105
T06,38,38,2025-04-16 14:53:21,1.235713568853878,0.015115671813150862
T06,38,38,2025-04-16 14:53:40,1.2346545493697603,0.018331369858944985
T06,38,38,2025-04-16 14:53:59,1.2591728774309237,0.010570007671531411
T06,38,38,2025-04-16 14:54:18,1.2699979459223414,0.01809462594085367
T06,38,38,2025-04-16 14:54:37,1.2527011658522547,0.012487828290930071
T06,38,38,2025-04-16 14:54:56,1.2524309319371403,0.009583268001393922
T06,38,38,2025-04-16 14:55:15,1.2237828582878387,0.018919543889867475
T06,38,38,2025-04-16 14:55:34,1.2711923175888968,0.02362883611655257
T06,38,38,2025-04-16 14:55:53,1.2508795235596946,0.016847910430355596
T06,38,38,2025-04-16 14:56:12,1.263625087198653,0.020240806780266296
T06,38,38,2025-04-16 14:56:31,1.2965637803235377,0.04237559965462993
T06,38,38,2025-04-16 14:56:50,1.3033149753483086,0.04981044209642082
T06,38,38,2025-04-16 14:57:09,1.306432801800109,0.05607699293037039
T06,38,38,2025-04-16 14:57:28,1.2347941920536716,0.016874178193592354
T06,38,38,2025-04-16 14:57:47,1.2535692349146126,0.015683324303592275
T06,38,38,2025-04-16 14:58:06,1.2474675279420355,0.01047080768195186
T06,38,38,2025-04-16 14:58:25,1.196780062958385,0.049706103377848254
T06,38,38,2025-04-16 14:58:44,1.239102032378948,0.012134539442047738
T06,38,38,2025-04-16 14:59:03,1.2654531188728573,0.020787112416723263
T06,38,38,2025-04-16 14:59:22,1.271998601376719,0.02449484790479023
T06,38,38,2025-04-16 14:59:41,1.2082277173796685,0.024947202063276986
T06,38,38,2025-04-16 15:00:00,1.2480211659852716,0.018767014299838417
T06,38,38,2025-04-16 15:00:19,1.2415869506785429,0.02529436159446356
T06,38,38,2025-04-16 15:00:38,1.2387801362683561,0.017593031826303125
T06,38,38,2025-04-16 15:00:57,1.2326689810110898,0.009708704725164092
T06,38,38,2025-04-16 15:01:16,1.2075359203257348,0.03092407617052176
T06,38,38,2025-04-16 15:01:35,1.3103109582527803,0.05110588977161732
T06,38,38,2025-04-16 15:01:54,1.2497696776798712,0.012148590237969837
T06,38,38,2025-04-16 15:02:13,1.2614301795124436,0.019642528669428054
T06,38,38,2025-04-16 15:02:32,1.2504546292538001,0.010037920314380406
T06,38,38,2025-04-16 15:02:51,1.261175882221151,0.010692042829230902
T06,38,38,2025-04-16 15:03:10,1.2268584937367324,0.02040572553509405
T06,38,38,2025-04-16 15:03:29,1.3115816220310654,0.054140285156435645
T06,38,38,2025-04-16 15:03:48,1.2588532665712107,0.010585391496768551
T06,38,38,2025-04-16 15:04:07,1.2511525159318702,0.017590045880205955
T06,38,38,2025-04-16 15:04:26,1.2497194960703575,0.01069059224066086
T06,38,38,2025-04-16 15:04:45,1.244322930446759,0.010402438061329393
T06,38,38,2025-04-16 15:05:04,1.2688960887718088,0.021159800465054654
T06,38,38,2025-04-16 15:05:23,1.2457646608711648,0.012400171124306037
T06,38,38,2025-04-16 15:05:42,1.2932870754771488,0.03643038072387655
T06,38,38,2025-04-16 15:06:01,1.2190369209227434,0.016251098357939593
T06,38,38,2025-04-16 15:06:20,1.2651515726179652,0.021470087838339192
T06,38,38,2025-04-16 15:06:39,1.222282646085121,0.027292722833176634
T06,38,38,2025-04-16 15:06:58,1.2696220028821463,0.026530687276974173
T06,38,38,2025-04-16 15:07:17,1.3263529226163415,0.06068372663609905
T06,38,38,2025-04-16 15:07:36,1.258726064946747,0.011734289220156839
T06,38,38,2025-04-16 15:07:55,1.2969452551889062,0.04147849379959935
T06,38,38,2025-04-16 15:08:14,1.2695260682744798,0.02539702130364619
T06,38,38,2025-04-16 15:08:33,1.2853849273266584,0.05235431393642517
T06,38,38,2025-04-16 15:08:52,1.3091092598450667,0.056223903052544
T06,38,38,2025-04-16 15:09:11,1.276447601781422,0.042867716016604565
T06,38,38,2025-04-16 15:09:30,1.2033699177571344,0.03265690849448954
T06,38,38,2025-04-16 15:09:49,1.26881011034082,0.03137652182552459
T06,38,38,2025-04-16 15:10:08,1.2329643113872595,0.015998264778076265
T06,38,38,2025-04-16 15:10:27,1.2802313189451524,0.044250590887158985
T06,38,38,2025-04-16 15:10:46,1.2478851996114153,0.013042699395923589
T06,38,38,2025-04-16 15:11:05,1.247949241194444,0.012323782807246754
T06,38,38,2025-04-16 15:11:24,1.260801734836407,0.013511085172832473
T06,38,38,2025-04-16 15:11:43,1.26237875254477,0.024255331236944563
T06,38,38,2025-04-16 15:12:02,1.2335115277511837,0.03562196125713071
T06,38,38,2025-04-16 15:12:21,1.2008970990471408,0.03192918386642678
T06,38,38,2025-04-16 15:12:40,1.2474418660174658,0.012828810985783114
T06,38,38,2025-04-16 15:12:59,1.207491377777943,0.05264579646662997
T06,38,38,2025-04-16 15:13:18,1.2739558050348643,0.01775141037616027
T06,38,38,2025-04-16 15:13:37,1.2648733722830139,0.01993301796591294
T06,38,38,2025-04-16 15:13:56,1.2640939035001164,0.019492930608039055
T06,38,38,2025-04-16 15:14:15,1.2703410971685634,0.024830773389513013
T06,38,38,2025-04-16 15:14:34,1.2433395001711245,0.012704665909414933
T06,38,38,2025-04-16 15:14:53,1.2425935567315154,0.02568894600242826
T06,38,38,2025-04-16 15:15:12,1.2337740167000866,0.015937244208323095
T06,38,38,2025-04-16 15:15:31,1.245958938147778,0.013704499815932627
T06,38,38,2025-04-16 15:15:50,1.2548857205064474,0.0158159995112727
T06,38,38,2025-04-16 15:16:09,1.2452168175381344,0.009389671630441673
T06,38,38,2025-04-16 15:16:28,1.2603641084305919,0.016468795874767666
T06,38,38,2025-04-16 15:16:47,1.2511891982383683,0.01958838927964098
T06,38,38,2025-04-16 15:17:06,1.2412467072623259,0.010786081109309545
T06,38,38,2025-04-16 15:17:25,1.255056048127457,0.009076007796116187
T06,38,38,2025-04-16 15:17:44,1.2720212121564816,0.02887346589608973
T06,38,38,2025-04-16 15:18:03,1.2337779492879406,0.011860946268494989
T06,38,38,2025-04-16 15:18:22,1.2567359750060487,0.009395059615643261
T06,38,38,2025-04-16 15:18:41,1.2611952634775472,0.018681828443152946
T06,38,38,2025-04-16 15:19:00,1.2454647309415166,0.013763086108970183
T06,38,38,2025-04-16 15:19:19,1.2298378016477052,0.013441111077675191
T06,38,38,2025-04-16 15:19:38,1.2662268530228935,0.020650327983923147
T06,38,38,2025-04-16 15:19:57,1.2319679106490542,0.031813237994732985
T06,38,38,2025-04-16 15:20:16,1.2798236504657048,0.016046632775129424
T06,38,38,2025-04-16 15:20:35,1.2771876369360164,0.03257364257895072
T06,38,38,2025-04-16 15:20:54,1.2499877203105472,0.02880756049075472
T06,38,38,2025-04-16 15:21:13,1.2702874022181991,0.013080181686841795
T06,38,38,2025-04-16 15:21:32,1.2728923651331303,0.014797666855224254
T06,38,38,2025-04-16 15:21:51,1.2537505135435465,0.01296280407946955
T06,38,38,2025-04-16 15:22:10,1.322831924361877,0.06051383649061977
T06,38,38,2025-04-16 15:22:29,1.2987625351603453,0.04040074766376324
T06,38,38,2025-04-16 15:22:48,1.231893828821232,0.017965178055851835
T06,38,38,2025-04-16 15:23:07,1.269966857756505,0.04609976493433999
T06,38,38,2025-04-16 15:23:26,1.1815443688642961,0.06253244017365689
T06,38,38,2025-04-16 15:23:45,1.2423039727605594,0.011913423742713494
T06,38,38,2025-04-16 15:24:04,1.2862118725057659,0.03012005688770102
T06,38,38,2025-04-16 15:24:23,1.254043160855846,0.017516624112995014
T06,38,38,2025-04-16 15:24:42,1.2612873892899166,0.01125317680478035
T06,38,38,2025-04-16 15:25:01,1.2533062364226821,0.010835992009714069
T06,38,38,2025-04-16 15:25:20,1.267875441146412,0.01757024920503018
T06,38,38,2025-04-16 15:25:39,1.252888349515778,0.037730241966831696
T06,38,38,2025-04-16 15:25:58,1.2252609638193983,0.026709680625219726
T06,38,38,2025-04-16 15:26:17,1.23309594965228,0.014316958821068667
T06,38,38,2025-04-16 15:29:16,1.2693386864904141,0.037757778875765924
T06,38,38,2025-04-16 15:29:35,1.2583148450573214,0.043683497941770746
T06,38,38,2025-04-16 15:29:54,1.277082009039656,0.035520452630047175
T06,38,38,2025-04-16 15:30:13,1.2645318321494883,0.023782966527406208
T06,38,38,2025-04-16 15:38:02,1.2407907008248868,0.024785560230654497
T06,38,38,2025-04-16 15:38:21,1.2156789770675784,0.0305197785430252
T06,38,38,2025-04-16 15:38:40,1.2475516704280367,0.015869422439611227
T06,38,38,2025-04-16 15:38:59,1.2748198946464901,0.01418930066864479
T06,38,38,2025-04-16 16:39:18,1.1766856859824402,0.05705715770365242
T06,38,38,2025-04-16 16:39:37,1.2127706759253614,0.02123435856122202
T06,38,38,2025-04-16 16:39:56,1.2537599161387787,0.01803125062723092
T06,38,38,2025-04-16 16:40:15,1.175174221316688,0.03779470498429665
T06,38,38,2025-04-16 17:40:34,1.242119699325434,0.01839508111720392
T06,38,38,2025-04-16 17:40:53,1.1379540506280508,0.058768099698114674
T06,38,38,2025-04-16 17:41:12,1.2223038413079048,0.009939226392562044
T06,38,38,2025-04-16 17:41:31,1.238572735443528,0.014452159868817448
T06,38,38,2025-04-16 18:41:50,1.2539624327219865,0.018022521978339354
T06,38,38,2025-04-16 18:42:09,1.2682994445066524,0.04841095908092368
T06,38,38,2025-04-16 18:42:28,1.2372607404359333,0.021398644122856844
T06,38,38,2025-04-16 18:42:47,1.201947141494039,0.027418314076879797
T06,38,38,2025-04-16 19:43:06,1.221919140835145,0.009865993073737318
T06,38,38,2025-04-16 19:43:25,1.2508597908550338,0.03190516309959385
T06,38,38,2025-04-16 19:43:44,1.2166722588214502,0.010715433293138246
T06,38,38,2025-04-16 19:44:03,1.1909929607423475,0.04286447145695167
T06,38,38,2025-04-16 20:44:22,1.2383928122862389,0.011053636983553905
T06,38,38,2025-04-16 20:44:41,1.2149710670842218,0.0199530308807424
T06,38,38,2025-04-16 20:45:00,1.234122402562311,0.010369129411637519
T06,38,38,2025-04-16 20:45:19,1.2333148546136938,0.019295277406635718
T06,38,38,2025-04-16 21:45:38,1.2343660077759844,0.033706878009217
T06,38,38,2025-04-16 21:45:57,1.212572667664449,0.01892921924753126
T06,38,38,2025-04-16 21:46:16,1.2605046163574587,0.0394276196721006
T06,38,38,2025-04-16 21:46:35,1.2122256708172965,0.014442017205721852
T06,38,38,2025-04-16 22:46:54,1.2272724477959696,0.014853382653270408
T06,38,38,2025-04-16 22:47:13,1.2273759011203775,0.013621764642148367
T06,38,38,2025-04-16 22:47:32,1.2378486142619136,0.01883548873053909
T06,38,38,2025-04-16 22:47:51,1.2364011468957676,0.014438038843647626
T06,38,38,2025-04-16 23:48:10,1.2209381536349326,0.010644966004081323
T06,38,38,2025-04-16 23:48:29,1.2307719510542903,0.029481164747818506
T06,38,38,2025-04-16 23:48:48,1.2495031926024507,0.034635443327864175
T06,38,38,2025-04-16 23:49:07,1.2920684426562477,0.056258080903464715
T06,38,38,2025-04-17 00:49:26,1.249588894198189,0.028170434861870642
T06,38,38,2025-04-17 00:49:45,1.234898903444881,0.023963832229757804
T06,38,38,2025-04-17 00:50:04,1.2125304486025614,0.012165602873836286
T06,38,38,2025-04-17 00:50:23,1.2408093309505484,0.012558281577869026
T06,38,38,2025-04-17 01:50:42,1.204440811006942,0.012106349700740416
T06,38,38,2025-04-17 01:51:01,1.221497343085763,0.011824275905843186
T06,38,38,2025-04-17 01:51:20,1.2382188221291386,0.020301289965364386
T06,38,38,2025-04-17 01:51:39,1.1757854960743481,0.036925259663986694
T06,38,38,2025-04-17 02:51:58,1.21202914329733,0.03979453814145885
T06,38,38,2025-04-17 02:52:17,1.1825337436804186,0.028539609320850298
T06,38,38,2025-04-17 02:52:36,1.2428122717012995,0.01804765001979496
T06,38,38,2025-04-17 02:52:55,1.2112530200492435,0.034835486887186164
T06,38,38,2025-04-17 03:53:14,1.202082316749573,0.04140741533494634
T06,38,38,2025-04-17 03:53:33,1.2488473559151823,0.016355612929883526
T06,38,38,2025-04-17 03:53:52,1.2453918181151682,0.02354193335992683
T06,38,38,2025-04-17 03:54:11,1.2252921049305543,0.009729561129722706
T06,38,38,2025-04-17 04:54:30,1.2130447717896096,0.011191016357448614
T06,38,38,2025-04-17 04:54:49,1.2406800460886962,0.049316266020290135
T06,38,38,2025-04-17 04:55:08,1.22114435276422,0.010244373775129732
T06,38,38,2025-04-17 04:55:27,1.2435611370089152,0.017678646089796118
T06,38,38,2025-04-17 05:55:46,1.2484875939372093,0.0274253947548833
T06,38,38,2025-04-17 05:56:05,1.1770404964586614,0.03300216168812354
T06,38,38,2025-04-17 05:56:24,1.210307455709563,0.012183985976843581
T06,38,38,2025-04-17 05:56:43,1.234379603751858,0.0254611821225593
T06,38,38,2025-04-17 06:57:02,1.193999087898128,0.051418552537114436
T06,38,38,2025-04-17 06:57:21,1.213269780335861,0.020554940367181977
T06,38,38,2025-04-17 06:57:40,1.2668420612583011,0.048834577651312466
T06,38,38,2025-04-17 06:57:59,1.227413292805044,0.025654676082638928
T06,38,38,2025-04-17 07:58:18,1.2509988896607616,0.017267337164672075
T06,38,38,2025-04-17 07:58:37,1.1955632140546777,0.01667031110737931
T06,38,38,2025-04-17 07:58:56,1.2439409602587248,0.012450522083907576
T06,38,38,2025-04-17 07:59:15,1.2481792494289696,0.014313999257718337
T06,38,38,2025-04-17 08:59:34,1.2680269725604207,0.011346157816154582
T06,38,38,2025-04-17 08:59:53,1.2423591211994267,0.034305464534293194
T06,38,38,2025-04-17 09:00:12,1.2847915788833784,0.04060955980628404
T06,38,38,2025-04-17 09:00:31,1.2584912903680634,0.01277458018016644
T06,38,38,2025-04-17 10:00:50,1.2271847501578765,0.012100420674981375
T06,38,38,2025-04-17 10:01:09,1.2874523833027636,0.027396503260004236
T06,38,38,2025-04-17 10:01:28,1.2744018662924317,0.017585876347152616
T06,38,38,2025-04-17 10:01:47,1.258876835120539,0.025807852018012407
T06,38,38,2025-04-17 11:02:06,1.16604468611438,0.05971580428167151
T06,38,38,2025-04-17 11:02:25,1.1738866125479117,0.05556072647595986
T06,38,38,2025-04-17 11:02:44,1.2641858767442549,0.019610479622920965
T06,38,38,2025-04-17 11:03:03,1.2688118031274382,0.029440400434064755
T06,38,38,2025-04-17 12:03:22,1.2348242060633958,0.030193399180202925
T06,38,38,2025-04-17 12:03:41,1.271674376043291,0.01365248016140827
T06,38,38,2025-04-17 12:04:00,1.2550328717630137,0.016123062738878396
T06,38,38,2025-04-17 12:04:19,1.2691119745983321,0.02715377978129816
T06,38,38,2025-04-17 13:04:38,1.2372364735462333,0.014841951685333246
T06,38,38,2025-04-17 13:04:57,1.2431548404257766,0.009644817192411666
T06,38,38,2025-04-17 13:05:16,1.23793877990599,0.015023110501464015
T06,38,38,2025-04-17 13:05:35,1.215070615210186,0.027645949190506915
T06,38,38,2025-04-17 14:05:54,1.2286334602357676,0.01005290792280767
T06,38,38,2025-04-17 14:06:13,1.2664395100834043,0.020023646096169957
T06,38,38,2025-04-17 14:06:32,1.2352299874002637,0.03930080310930306
T06,38,38,2025-04-17 14:06:51,1.2579639600752486,0.013194654343338342
T06,38,38,2025-04-17 15:07:10,1.2441185960766556,0.01621971497017802
T06,38,38,2025-04-17 15:07:29,1.2819085729407786,0.031386403505554494
T06,38,38,2025-04-17 15:07:48,1.1742861731411063,0.05807783805206463
T06,38,38,2025-04-17 15:08:07,1.2763273577642378,0.030100698919095763
T06,38,38,2025-04-17 16:08:26,1.2445881881991183,0.016335676949239947
T06,38,38,2025-04-17 16:08:45,1.2261973719313168,0.013408206718788358
T06,38,38,2025-04-17 16:09:04,1.2589494619535224,0.017439079192627435
T06,38,38,2025-04-17 16:09:23,1.2623471988811183,0.010631735973621324
T07,38,38,2025-04-16 13:56:58,0.9199475243108647,0.019386670948887644
T07,38,38,2025-04-16 13:57:17,0.8725013814122834,0.07030600700185687
T07,38,38,2025-04-16 13:57:36,0.924707478817653,0.01644760425088058
T07,38,38,2025-04-16 13:57:55,0.9441860338779503,0.025450637491000343
T07,38,38,2025-04-16 13:58:14,0.9465779981759114,0.0239613382426487
T07,38,38,2025-04-16 13:58:33,0.9062406849528184,0.02237132149019968
T07,38,38,2025-04-16 13:58:52,0.9403331024313271,0.016830060452037415
T07,38,38,2025-04-16 13:59:11,0.9062346125695278,0.02049221336697304
T07,38,38,2025-04-16 13:59:30,0.8996989399080254,0.034501312728330145
T07,38,38,2025-04-16 13:59:49,0.9405495415568627,0.017606823435731896
T07,38,38,2025-04-16 14:00:08,0.911387424992798,0.020385305696719175
T07,38,38,2025-04-16 14:00:27,0.9454484225694189,0.017123357319205074
T07,38,38,2025-04-16 14:00:46,0.9287117212225393,0.023550166769229892
T07,38,38,2025-04-16 14:01:05,0.9284417820599359,0.013296909213410115
T07,38,38,2025-04-16 14:01:24,0.8830620158270934,0.03471965304801569
T07,38,38,2025-04-16 14:01:43,0.9456909513846892,0.02241552856647776
T07,38,38,2025-04-16 14:02:02,0.9781747548819788,0.03927390530741204
T07,38,38,2025-04-16 14:02:21,0.917527021193116,0.021541007651282102
T07,38,38,2025-04-16 14:02:40,0.9072438732392858,0.03412272548375967
T07,38,38,2025-04-16 14:02:59,0.9107643847008491,0.026869198121368888
T07,38,38,2025-04-16 14:03:18,0.9128121349252554,0.026053295580947666
T07,38,38,2025-04-16 14:03:37,0.8844111695981245,0.04723196927411639
T07,38,38,2025-04-16 14:03:56,0.9209794520433793,0.020804564780624434
T07,38,38,2025-04-16 14:04:15,0.9324625497124231,0.017716048680513942
T07,38,38,2025-04-16 14:04:34,0.9180798934908415,0.021827493047011905
T07,38,38,2025-04-16 14:04:53,0.8883148892128324,0.03942652732429612
T07,38,38,2025-04-16 14:05:12,0.9261602241119589,0.020772035860518245
T07,38,38,2025-04-16 14:05:31,0.946166949826013,0.01774921003319743
T07,38,38,2025-04-16 14:05:50,0.8882910349128279,0.04412606563376842
T07,38,38,2025-04-16 14:06:09,0.8591424110916432,0.05173273503996023
T07,38,38,2025-04-16 14:06:28,0.8940585902231001,0.05083566540017226
T07,38,38,2025-04-16 14:06:47,0.9362782388277063,0.019589656913641867
T07,38,38,2025-04-16 14:07:06,0.9370846343720778,0.01899753401253048
T07,38,38,2025-04-16 14:07:25,0.9003110499654486,0.027342439654566272
T07,38,38,2025-04-16 14:07:44,0.9424488823206286,0.025270013851595805
T07,38,38,2025-04-16 14:08:03,0.9431637937732258,0.0334144633107628
T07,38,38,2025-04-16 14:08:22,0.918608415526351,0.017675313904747702
T07,38,38,2025-04-16 14:08:41,0.8948488422109863,0.036639417208805876
T07,38,38,2025-04-16 14:09:00,0.9486595769415328,0.01360571332269204
T07,38,38,2025-04-16 14:09:19,0.8801896772639608,0.038586075259106956
T07,38,38,2025-04-16 14:09:38,0.9560423797465649,0.03734798160170575
T07,38,38,2025-04-16 14:09:57,0.949965879353327,0.02107888567055269
T07,38,38,2025-04-16 14:10:16,0.9710667548254014,0.0376158250917005
T07,38,38,2025-04-16 14:10:35,0.9455293354762541,0.020054899845202707
T07,38,38,2025-04-16 14:10:54,0.9467172172946691,0.03446155691915051
T07,38,38,2025-04-16 14:11:13,0.9270436772040136,0.018905831344805214
T07,38,38,2025-04-16 14:11:32,0.9564084658905369,0.021148394256202872
T07,38,38,2025-04-16 14:11:51,0.9388688968680196,0.01629846357817647
T07,38,38,2025-04-16 14:12:10,0.8995595110689879,0.02203199368424261
T07,38,38,2025-04-16 14:12:29,0.9446370430772362,0.013552371113508046
T07,38,38,2025-04-16 14:12:48,0.9447394534377407,0.019788185699940626
T07,38,38,2025-04-16 14:13:07,0.9428766489212341,0.024353823053018014
T07,38,38,2025-04-16 14:13:26,0.9325108720852643,0.031061461012349963
T07,38,38,2025-04-16 14:13:45,0.9199452190456712,0.022432271037457176
T07,38,38,2025-04-16 14:14:04,0.9309856247608544,0.020175037576513198
T07,38,38,2025-04-16 14:14:23,0.9525537548843339,0.03657802681004428
T07,38,38,2025-04-16 14:14:42,0.884289245057218,0.04193621420483298
T07,38,38,2025-04-16 14:15:01,0.928066668377592,0.010848428547409856
T07,38,38,2025-04-16 14:15:20,0.9447562416677753,0.021651177281065956
T07,38,38,2025-04-16 14:15:39,0.8933259453018046,0.03262285923401919
T07,38,38,2025-04-16 14:15:58,0.9561286928899174,0.021041744222706153
T07,38,38,2025-04-16 14:16:17,0.9138970371337738,0.016089548572917178
T07,38,38,2025-04-16 14:16:36,0.8994265700550547,0.0238255004205456
T07,38,38,2025-04-16 14:16:55,0.8936855281789522,0.04031275492890649
T07,38,38,2025-04-16 14:17:14,0.8811337230693347,0.03237726340205584
T07,38,38,2025-04-16 14:17:33,0.9662312872869078,0.03211980223509422
T07,38,38,2025-04-16 14:17:52,0.927915307393682,0.01686409702007182
T07,38,38,2025-04-16 14:18:11,0.9536909281567976,0.018894624864256287
T07,38,38,2025-04-16 14:18:30,0.9233277180696768,0.011432256011390583
T07,38,38,2025-04-16 14:18:49,0.9342148673871727,0.02570122153822872
T07,38,38,2025-04-16 14:19:08,0.9250555012209732,0.02445320538751295
T07,38,38,2025-04-16 14:19:27,0.9557829714972007,0.028066433807768347
T07,38,38,2025-04-16 14:19:46,0.9508526157516989,0.01979592333579663
T07,38,38,2025-04-16 14:20:05,0.9180181705517171,0.016881463117329396
T07,38,38,2025-04-16 14:20:24,0.8830461714406042,0.05157961689689769
T07,38,38,2025-04-16 14:20:43,0.9502925124655258,0.02442374550723701
T07,38,38,2025-04-16 14:21:02,0.9072371650033199,0.03542570843899448
T07,38,38,2025-04-16 14:21:21,0.9228635382677782,0.018751044983606885
T07,38,38,2025-04-16 14:21:40,0.89950235673998,0.0196218993025507
T07,38,38,2025-04-16 14:21:59,0.9598154347308064,0.04014754019420202
T07,38,38,2025-04-16 14:22:18,0.8707253320942212,0.043303880764401316
